"product_name","product_link","category_name","category_url"
"Fender Custom Shop Cable 10' Tweed","https://www.kosmic.com.au/fender-custom-shop-cable-10-tweed","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender Nate Mendel Precision Bass     ","https://www.kosmic.com.au/fender-nate-mendel-precision-bass","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender Reggie Hamilton Jazz Bass Sunburst RW            ","https://www.kosmic.com.au/fender-reggie-hamilton-jazz-bass-sunburst-rw","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender Roger Waters Precision Bass Black","https://www.kosmic.com.au/fender-roger-waters-precision-bass-black","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender Rumble 15 15w 1x8"" Combo Bass Amplifier","https://www.kosmic.com.au/fender-rumble-15-15w-1x8-combo-bass-amplifier","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender Rumble 200 1x15"" 200w Bass Combo ","https://www.kosmic.com.au/fender-rumble-200-1x15-200w-bass-combo","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender Rumble 210 Bass Cab","https://www.kosmic.com.au/fender-rumble-210-bass-cab","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender Rumble 500 Bass Combo","https://www.kosmic.com.au/fender-rumble-500-bass-combo","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender Squier VM Baritone Antigua Burst","https://www.kosmic.com.au/fender-squier-vm-baritone-antigua-burst","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender Standard Jazz Bass Alpine White RW          ","https://www.kosmic.com.au/fender-standard-jazz-bass-alpine-white-rw","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender Standard Jazz Bass Black","https://www.kosmic.com.au/fender-standard-jazz-bass-black","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender Standard Jazz Bass MN Arctic White ","https://www.kosmic.com.au/fender-standard-jazz-bass-mn-arctic-white","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender Standard Jazz Bass RW Sunburst","https://www.kosmic.com.au/fender-standard-jazz-bass-rw-sunburst","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender Standard Precision Bass Lake Placid Blue Rosewood Fingerboard","https://www.kosmic.com.au/fender-standard-precision-bass-lake-placid-blue-ro","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender Standard Precision Bass RW Black  ","https://www.kosmic.com.au/fender-standard-precision-bass-rw-black","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender Standard Precision Bass RW Sunburst","https://www.kosmic.com.au/fender-standard-precision-bass-rw-sunburst","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender T-Bucket Grand Concert Acoustic-Electric Bass Sunburst Flame ","https://www.kosmic.com.au/fender-t-bucket-grand-concert-acoustic-electric-ba","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Fender Troy Sanders Signature Jaguar Bass Silverburst       ","https://www.kosmic.com.au/fender-troy-sanders-signature-jaguar-bass-silverbu","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Flanger FT-12C Colour Clip-On Tuner","https://www.kosmic.com.au/flanger-ft-12c-colour-clip-on-tuner","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"GHS Flea Signature Bass Boomers 45-105 Electric Bass Strings  ","https://www.kosmic.com.au/ghs-flea-signature-bass-boomers-45-105-electric-ba","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"GHS Medium-Light Bass Boomers 45-100 Electric Bass Strings","https://www.kosmic.com.au/ghs-medium-light-bass-boomers-45-100-electric-bass","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Guitar Gear FMT206 uTune Metro Tuner","https://www.kosmic.com.au/guitar-gear-fmt206-utune-metro-tuner","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Guitar Gear Premium Bass Bag","https://www.kosmic.com.au/guitar-gear-premium-bass-bag","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Hartke Hydrive 115 500W Cabinet","https://www.kosmic.com.au/hartke-hydrive-115-500w-cabinet","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Hartke Hydrive 410 1000W Cabinet","https://www.kosmic.com.au/hartke-hydrive-410-1000w-cabinet","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Hartke VX115 Bass Speaker Cabinet","https://www.kosmic.com.au/hartke-vx115-bass-speaker-cabinet","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Hartke VX410 Bass Speaker Cabinet","https://www.kosmic.com.au/hartke-vx410-bass-speaker-cabinet","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Hearos Rock 'N' Roll Series Ear Plugs","https://www.kosmic.com.au/hearos-rock-n-roll-series-ear-plugs","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez AEB8E Acoustic Bass Black","https://www.kosmic.com.au/ibanez-aeb8e-acoustic-bass-black","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez Artcore AFB200 Electric Bass Guitar Sunset Red        ","https://www.kosmic.com.au/ibanez-artcore-afb200-electric-bass-guitar-sunset","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez BTB 1605 DTF Premium Bass Guitar","https://www.kosmic.com.au/ibanez-btb-1605-dtf-premium-bass-guitar","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez BTB675, Natural Flat","https://www.kosmic.com.au/ibanez-btb675-natural-flat","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez GSR200SM NGT Electric Bass","https://www.kosmic.com.au/ibanez-gsr200sm-ngt-electric-bass","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez K5 BKF Fieldy Signature","https://www.kosmic.com.au/ibanez-k5-bkf-fieldy-signature","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez PCBE12MH OPN Acoustic Bass","https://www.kosmic.com.au/ibanez-pcbe12mh-opn-acoustic-bass","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez SR1200 VNF Premium Bass","https://www.kosmic.com.au/ibanez-sr1200-vnf-premium-bass","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez SR1800 Premium 4-String Electric Bass Guitar Natural","https://www.kosmic.com.au/ibanez-sr1800-premium-4-string-electric-bass-guita","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez SR250B WNF Bass Guitar","https://www.kosmic.com.au/ibanez-sr250b-wnf-bass-guitar","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez SR255B WNF Bass Guitar","https://www.kosmic.com.au/ibanez-sr255b-wnf-bass-guitar","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez SR300E IPT Bass Guitar","https://www.kosmic.com.au/ibanez-sr300e-ipt-bass-guitar","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez SR300E MG Bass Guitar","https://www.kosmic.com.au/ibanez-sr300e-mg-bass-guitar","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez SR300E SMB Bass Guitar","https://www.kosmic.com.au/ibanez-sr300e-smb-bass-guitar","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez SR305E RBM","https://www.kosmic.com.au/ibanez-sr305e-rbm","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez SR320 CA Bass Guitar","https://www.kosmic.com.au/ibanez-sr320-ca-bass-guitar","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez SR500, Brown Mahogany","https://www.kosmic.com.au/ibanez-sr500-brown-mahogany","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez SR505 5-String Electric Bass Guitar Brown Mahogany","https://www.kosmic.com.au/ibanez-sr505-5-string-electric-bass-guitar-brown-m","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez SR655 ABS Electric Bass Guitar","https://www.kosmic.com.au/ibanez-sr655-abs-electric-bass-guitar","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez SRFF805BKS Fanned Fret Bass Guitar","https://www.kosmic.com.au/ibanez-srff805bks-fanned-fret-bass-guitar","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez SRM20 Electric Bass Guitar Black","https://www.kosmic.com.au/ibanez-srm20-electric-bass-guitar-black","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Ibanez SRSC805 Bass Workshops Single Cut 5 String Bass NTF","https://www.kosmic.com.au/ibanez-srsc805-bass-workshops-single-cut-5-string","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Jackson David Ellefson CBX Bass IV Black","https://www.kosmic.com.au/jackson-david-ellefson-cbx-bass-iv-black","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Jackson David Ellefson CBX Bass V Black","https://www.kosmic.com.au/jackson-david-ellefson-cbx-bass-v-black","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Jackson David Ellefson Kellybird V Blue Burst","https://www.kosmic.com.au/jackson-david-ellefson-kellybird-v-blue-burst","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Jackson David Ellfefson Kellybird X IV Red Stripe","https://www.kosmic.com.au/jackson-david-ellfefson-kellybird-x-iv-red-stripe","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Jim Dunlop Light Bass 40-100 Electric Bass Strings ","https://www.kosmic.com.au/jim-dunlop-light-bass-40-100-electric-bass-strings","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Jim Dunlop Medium 45-105 Electric Bass Strings","https://www.kosmic.com.au/jim-dunlop-medium-45-105-electric-bass-strings","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Jim Dunlop Medium-Light 45-100 Electric Bass Strings","https://www.kosmic.com.au/jim-dunlop-medium-light-45-100-electric-bass-strin","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"K&M LED Music Stand Light","https://www.kosmic.com.au/k-m-led-music-stand-light","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Klotz 30cm RA Patch Cable Twin Pack Gold Connectors","https://www.kosmic.com.au/klotz-30cm-ra-patch-cable-twin-pack-gold-connector","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Klotz Joe Bonamassa Instrument Cable - 6 Metres","https://www.kosmic.com.au/klotz-joe-bonamassa-instrument-cable-6-metres","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Klotz TM Stevens Funk Master Bass Cable - 6 Metres","https://www.kosmic.com.au/klotz-tm-stevens-funk-master-bass-cable-6-metres","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Korg CA-1 Chromatic Guitar Tuner","https://www.kosmic.com.au/korg-ca-1-chromatic-guitar-tuner","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Kosmic Sound $20 Gift Voucher","https://www.kosmic.com.au/kosmic-sound-20-gift-voucher","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Mark Bass Blackline LM250 Little Mark Bass Amplifier Head","https://www.kosmic.com.au/mark-bass-blackline-lm250-little-mark-bass-amplifi","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Markbass Amp Bag Small","https://www.kosmic.com.au/markbass-amp-bag-small","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Markbass CMD Jeff Berlin Players School 250w Bass Amplifier Combo","https://www.kosmic.com.au/markbass-cmd-jeff-berlin-players-school-150w-bass","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Markbass CMD151P Bass Amp","https://www.kosmic.com.au/markbass-cmd151p-bass-amp","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Markbass Little Mark 800w Bass Amplifier Head            ","https://www.kosmic.com.au/markbass-little-mark-800w-bass-amplifier-head","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Markbass Little Mark III Bass Amplifier Head     ","https://www.kosmic.com.au/markbass-little-mark-iii-bass-amplifier-head","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Markbass Little Mark Rocker 500w Bass Amplifier Head      ","https://www.kosmic.com.au/markbass-little-mark-rocker-500w-bass-amplifier-he","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Markbass LM250 Head 15th Anniversary Black","https://www.kosmic.com.au/markbass-lm250-head-15th-anniversary-black","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Markbass Micromark Bass Amp","https://www.kosmic.com.au/markbass-micromark-bass-amp","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Markbass Standard 102HF 2x10"" Bass Cabinet Speaker           ","https://www.kosmic.com.au/markbass-standard-102hf-2x10-bass-cabinet-speaker","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
"Markbass Standard 104HF 4x10"" Bass Cabinet Speaker","https://www.kosmic.com.au/markbass-standard-104hf-4x10-bass-cabinet-speaker","Buy Bass Guitars, Amps, Effects and Accessories at Kosmic. Shop Aguilar, Fender, Boss and more.","https://www.kosmic.com.au/guitar/"
